objectid,name,code,num,age,acode,sliprate,slipcode,slipsense,dipdirecti,slipdirect,fcode,ftype,mappedscal,secondarys,slipsense_,fault_id,section_id,azimuth,cooperator,length,CFM_URL,FACODE,URL_OLD
1553,"Lemhi fault, Fallert Springs section",123,602e,"<15,000",2,0.2-1,3,N,Southwest,,1,Well constrained,24,,1,602,e,314,U.S. Geological Survey,28.89755789000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=602&section_id=e,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=602e
1554,Unnamed faults near Opal Creek,124,748,"<15,000",2,<0.2,4,N,Southwest,,1,Well constrained,250,,1,748,,115,U.S. Geological Survey,2.25617903000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=748&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=748
4102,Cannibal fault,134,2337,"<130,000",3,<0.2,4,N,West,,1,Well constrained,250,,1,2337,,155,Colorado Geological Survey,15.92252426000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2337&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2337
1555,Little Fish Lake Valley fault,254,1351,"<1,600,000",5,<0.2,4,N,East,,2,Moderately constrained,250,,1,1351,,353,"Piedmont Geosciences, Inc.",7.60362516000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1351&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1351
1556,Southern Snake Range fault zone,134,1433,"<130,000",3,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1433,,317,"Piedmont Geosciences, Inc.",3.34650587000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1433&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1433
1557,Silver King Pass fault,134,1404,"<130,000",3,<0.2,4,N,South,,1,Well constrained,250,,1,1404,,82,"Piedmont Geosciences, Inc.",1.38285962000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1404&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1404
1569,Las Tablas fault,154,2020,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,2020,,17,"William Lettis & Associates, Inc.",18.26806248000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2020&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2020
1570,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,44,"Piedmont Geosciences, Inc.",0.49788763000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1571,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,66,"Piedmont Geosciences, Inc.",0.98866410000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1572,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,37,"Piedmont Geosciences, Inc.",0.70023890000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
10000,Pajarito fault,134,2008,"<130,000",3,<0.2,4,N,East,,3,Inferred,250,,1,2008,,0,"William Lettis & Associates, Inc.",0.00701913000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2008&section_id=,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2008
1558,Lake Mary fault zone,134,971,"<130,000",3,<0.2,4,N,Southwest,,1,Well constrained,250,,1,971,,308,Arizona Geological Survey,88.33034188000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=971&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=971
1559,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,26,"Piedmont Geosciences, Inc.",2.00783818000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1560,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,46,"Piedmont Geosciences, Inc.",2.24179953000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1561,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,40,"Piedmont Geosciences, Inc.",0.76043053000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1562,Lake Valley fault,134,1416,"<130,000",3,<0.2,4,N,East,,1,Well constrained,250,,1,1416,,343,"Piedmont Geosciences, Inc.",21.53030628000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1416&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1416
1563,Lake Valley fault,234,1416,"<130,000",3,<0.2,4,N,East,,2,Moderately constrained,250,,1,1416,,352,"Piedmont Geosciences, Inc.",14.25720428000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1416&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1416
1564,Lakeside Mountains (west side) fault (Class B),164,2384,Class B,6,<0.2,4,N,Southwest,,1,Well constrained,250,,1,2384,,149,Utah Geological Survey,6.04648640000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2384,16,
1565,Lang Canyon fault,144,2025,"<750,000",4,<0.2,4,N,West,,1,Well constrained,250,,1,2025,,201,U.S. Geological Survey,0.66854528000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2025&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2025
1566,Littlefield Mesa faults,144,1008,"<750,000",4,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1008,,15,Arizona Geological Survey,11.46061978000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1008&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1008
1567,Preston fault,154,1389,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,1389,,215,"Piedmont Geosciences, Inc.",2.70636623000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1389&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1389
1568,Large Whiskers fault zone,154,972,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,972,,16,Arizona Geological Survey,55.10703962000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=972&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=972
1573,"Lemhi fault, Howe section",134,602f,"<130,000",3,<0.2,4,N,Southwest,,1,Well constrained,24,,1,602,f,32,U.S. Geological Survey,25.92121517000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=602&section_id=f,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=602f
1574,Leupp faults,144,1017,"<750,000",4,<0.2,4,N,East,,1,Well constrained,250,,1,1017,,162,Arizona Geological Survey,14.35580939000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1017&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1017
1575,Leupp faults,144,1017,"<750,000",4,<0.2,4,N,Northeast,,1,Well constrained,250,,1,1017,,9,Arizona Geological Survey,10.98325219000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1017&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1017
1576,Leupp faults,144,1017,"<750,000",4,<0.2,4,N,Southwest,,1,Well constrained,250,,1,1017,,357,Arizona Geological Survey,8.11942908000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1017&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1017
1577,Leupp faults,144,1017,"<750,000",4,<0.2,4,N,Southwest,,1,Well constrained,250,,1,1017,,299,Arizona Geological Survey,0.69942439000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1017&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1017
1578,Lida faults,154,1101,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1101,,37,U.S. Geological Survey,27.37508762000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1101&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1101
4304,Waldport faults,134,886,"<130,000",3,<0.2,4,R,East,,1,Well constrained,250,LL,2,886,,7,U.S. Geological Survey,21.64631909000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=886&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=886
4305,Waldport faults,134,886,"<130,000",3,<0.2,4,R,West,,1,Well constrained,250,LL,2,886,,206,U.S. Geological Survey,1.39754307000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=886&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=886
1579,unnamed faults west of Aurora Crater,254,1298,"<1,600,000",5,<0.2,4,N,Unspecified,,2,Moderately constrained,100,,1,1298,,65,"Piedmont Geosciences, Inc.",34.92190720000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1298&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1298
1590,Little Fish Lake Valley fault,154,1351,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,1351,,10,"Piedmont Geosciences, Inc.",4.56330618000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1351&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1351
1591,Little Fish Lake Valley fault,154,1351,"<1,600,000",5,<0.2,4,N,Northwest,,1,Well constrained,250,,1,1351,,35,"Piedmont Geosciences, Inc.",3.73620406000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1351&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1351
1608,"Lo'ihi seamount, south rift zone",321,2611c,"<15,000",2,>5,1,N,,,3,Inferred,250,,1,2611,c,149,none,18.82721911000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2611&section_id=c,32,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2611c
1580,Las Vegas Valley faults (Class B),164,1120,Class B,6,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1120,,357,U.S. Geological Survey,82.29386672000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1120,16,
1581,Las Vegas Valley faults (Class B),264,1120,Class B,6,<0.2,4,N,Unspecified,,2,Moderately constrained,250,,1,1120,,321,U.S. Geological Survey,9.28113028000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1120,26,
4306,Waldport faults,334,886,"<130,000",3,<0.2,4,R,East,,3,Inferred,250,LL,2,886,,133,U.S. Geological Survey,3.50051776000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=886&section_id=,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=886
4307,Walnut Creek fault (Class B),264,2339,Class B,6,<0.2,4,R,Northwest,,2,Moderately constrained,250,,2,2339,,218,Colorado Geological Survey,4.01630295000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2339,26,
4308,Walnut Springs fault,254,2102,"<1,600,000",5,<0.2,4,N,West,,2,Moderately constrained,250,,1,2102,,77,U.S. Geological Survey,25.52220799000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2102&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2102
1592,Little Fish Lake Valley fault,154,1351,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,1351,,15,"Piedmont Geosciences, Inc.",27.43455635000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1351&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1351
1593,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,69,"Piedmont Geosciences, Inc.",0.08970781000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1623,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,347,"Piedmont Geosciences, Inc.",0.61425631000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1582,Lisbon Valley fault zone (Class B),164,2511,Class B,6,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,2511,,309,Utah Geological Survey,103.80489636000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2511,16,
1583,Little Delores River fault,154,2251,"<1,600,000",5,<0.2,4,R,Southwest,,1,Well constrained,250,,2,2251,,117,Colorado Geological Survey,14.15799832000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2251&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2251
1584,Littlefield Mesa faults,144,1008,"<750,000",4,<0.2,4,N,West,,1,Well constrained,250,,1,1008,,359,Arizona Geological Survey,17.98625795000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1008&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1008
1585,Puye fault,334,2009,"<130,000",3,<0.2,4,N,East,,3,Inferred,250,,1,2009,,117,"William Lettis & Associates, Inc.",8.36542197000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2009&section_id=,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2009
1586,Loma Blanca fault,334,2112,"<130,000",3,<0.2,4,N,East,,3,Inferred,250,,1,2112,,352,U.S. Geological Survey,11.66564282000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2112&section_id=,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2112
1587,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,349,,0.77451551000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
1588,Little Diamond Creek fault,144,2411,"<750,000",4,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,2411,,28,Utah Geological Survey,36.66396496000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2411&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2411
1589,Little Doloras River fault,154,2251,"<1,600,000",5,<0.2,4,R,Southwest,,3,Inferred,250,,2,2251,,299,Colorado Geological Survey,5.22379207000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2251&section_id=,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2251
1595,Little Fish Lake Valley fault,254,1351,"<1,600,000",5,<0.2,4,N,West,,2,Moderately constrained,250,,1,1351,,25,"Piedmont Geosciences, Inc.",40.80469845000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1351&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1351
1596,Little Rincon Mountains fault,154,935,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,935,,310,Arizona Geological Survey,3.30888606000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=935&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=935
1597,Little Rincon Mountains fault,154,935,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,935,,319,Arizona Geological Survey,4.30860619000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=935&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=935
1598,Little Rough Range faults,144,2458,"<750,000",4,<0.2,4,N,Northeast,,1,Well constrained,250,,1,2458,,128,Utah Geological Survey,5.06218695000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2458&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2458
1599,Little Valley fault,123,1648,"<15,000",2,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1648,,1,"Piedmont Geosciences, Inc.",21.02864859000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1648&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1648
1600,Little Valley fault,153,1648,"<1,600,000",5,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1648,,5,"Piedmont Geosciences, Inc.",6.01933911000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1648&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1648
1601,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,61,"Piedmont Geosciences, Inc.",0.64000367000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1602,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,53,"Piedmont Geosciences, Inc.",0.66142746000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1603,Little Valley fault,223,1648,"<15,000",2,0.2-1,3,N,Unspecified,,2,Moderately constrained,250,,1,1648,,22,"Piedmont Geosciences, Inc.",10.26616566000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1648&section_id=,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1648
1604,"Garlock fault zone, eastern Garlock section (Mule Spring fault)",222,69c,"<15,000",2,1-5,2,T,,,2,Moderately constrained,100,,2,69,c,123,California Geological Survey,1.41613555000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=69&section_id=c,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=69c
1605,Littlefield Mesa faults,144,1008,"<750,000",4,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1008,,33,Arizona Geological Survey,22.10551376000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1008&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1008
1606,"Lo'ihi seamount, Lo'ihi caldera",311,2611a,<150,1,>5,1,N,Various,,3,Inferred,250,,1,2611,a,25,none,16.22254596000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2611&section_id=a,31,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2611a
1609,Lobato Mesa fault zone,154,2004,"<1,600,000",5,<0.2,4,N,East,,3,Inferred,250,,1,2004,,113,"William Lettis & Associates, Inc.",10.57459099000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2004&section_id=,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2004
1610,unnamed faults west of Aurora Crater,354,1298,"<1,600,000",5,<0.2,4,N,Unspecified,,3,Inferred,100,,1,1298,,7,"Piedmont Geosciences, Inc.",10.54014015000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1298&section_id=,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1298
1611,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,47,"Piedmont Geosciences, Inc.",0.17194368000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1612,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,47,"Piedmont Geosciences, Inc.",0.40399178000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1613,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,86,"Piedmont Geosciences, Inc.",0.22076336000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1614,Lobato Mesa fault zone,154,2004,"<1,600,000",5,<0.2,4,N,West,,3,Inferred,250,,1,2004,,355,"William Lettis & Associates, Inc.",59.88707703000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2004&section_id=,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2004
